Kind,ReceivedTime,ParsedTime,EnqueuedTime,DequeuedTime,AskedTime,RepliedTime,RespondedTime
write,3908649676900,3908662736400,3908664556000,3908664610600,3908664919900,3908667668600,3908667761900
read,3908734336200,3908734407000,3908734447500,3908734497400,3908734718000,3908743199400,3908743908400
read,3909480081400,3909480083600,3909480086600,3909557462900,3909557469800,3909557739100,3909557761500
read,3910148568600,3910148570700,3910148573300,3910230015800,3910230023200,3910230506000,3910230518600
read,3910886513800,3910886515500,3910886517800,3910968861900,3910968868100,3910969409700,3910969419100
read,3911497584000,3911497586000,3911497589400,3911568616700,3911568623600,3911569107700,3911569118700
read,3912215361800,3912215363300,3912215365200,3912423479700,3912423486700,3912424591300,3912424606600
read,3913179716400,3913179717900,3913179720300,3913293883300,3913293890100,3913294433200,3913294446800
read,3913803344300,3913803345600,3913803346700,3913878175700,3913878180800,3913878787400,3913878796900
read,3914433074000,3914433075400,3914433076900,3914514004300,3914514009700,3914514953100,3914514963400
read,3915055711500,3915055712500,3915055713700,3915129966900,3915129972700,3915130798700,3915130809800
read,3915712120000,3915712121500,3915712134100,3915789846400,3915789872100,3915790163000,3915790170900
read,3916264182400,3916264183800,3916264185100,3916337633300,3916337639700,3916338533100,3916338541900
read,3916860937100,3916860938600,3916860939700,3916932423600,3916932428700,3916933834800,3916933846100
read,3917513364800,3917513366200,3917513367700,3917584501700,3917584506600,3917585815200,3917585827300
read,3918108990300,3918108992900,3918108995500,3918182735200,3918182740000,3918183125300,3918183133100
read,3918752854200,3918752855500,3918752856700,3918832385100,3918832435600,3918832760300,3918832767900
read,3919415382200,3919415383400,3919415384500,3919503254200,3919503260800,3919503964100,3919503977600
read,3920051537800,3920051539200,3920051540700,3920140568200,3920140572800,3920140910100,3920140916900
write,3920141407500,3920141413500,3920141429100,3920141421500,3920141425900,3920150433500,3920150438900
read,3920741426600,3920741427800,3920741429000,3920830378500,3920830383600,3920830917900,3920830925500
read,3921382749500,3921382750800,3921382752300,3921460258500,3921460263300,3921460973500,3921460984900
read,3922030678200,3922030679800,3922030681300,3922110804100,3922110809700,3922111228000,3922111236600
read,3922670218400,3922670220000,3922670221400,3922746023000,3922746028300,3922746412000,3922746419600
read,3923272341700,3923272343200,3923272344700,3923363471800,3923363484500,3923364157100,3923364170500
read,3923996445900,3923996447500,3923996449000,3924090047700,3924090061500,3924090424200,3924090452200
read,3924610547300,3924610548700,3924610550000,3924687235700,3924687241800,3924687881400,3924687899400
read,3925265778700,3925265780000,3925265781000,3925340004000,3925340009000,3925340443900,3925340451900
read,3925904461100,3925904462400,3925904463600,3925985790700,3925985796400,3925986296800,3925986306600
read,3926532672600,3926532674100,3926532675600,3926622079400,3926622085500,3926622439000,3926622447400
read,3927172234500,3927172235800,3927172237300,3927256631000,3927256636200,3927257141500,3927257150700
read,3927843541600,3927843542700,3927843543900,3927931834600,3927931840500,3927932951800,3927932962900
read,3928487077900,3928487081000,3928487084100,3928560421000,3928560426000,3928561012600,3928561023300
read,3929118878000,3929118879300,3929118880300,3929193625500,3929193631300,3929194094200,3929194102500
read,3929692162400,3929692163500,3929692164600,3929763529900,3929763535900,3929763918400,3929763927400
read,3930281309700,3930281310900,3930281312000,3930350368700,3930350373900,3930350889900,3930350908400
read,3930866771500,3930866772900,3930866774400,3930947358400,3930947364000,3930948001500,3930948015400
read,3931502662700,3931502664000,3931502665300,3931581962900,3931581975100,3931582345400,3931582354600
read,3932105206000,3932105207600,3932105209000,3932178137000,3932178143200,3932179734300,3932179752500
