Kind,ReceivedTime,ParsedTime,EnqueuedTime,DequeuedTime,AskedTime,RepliedTime,RespondedTime
write,4115036472900,4115051008700,4115059538700,4115059586500,4115059907000,4115062858300,4115062931600
read,4115121796500,4115121869600,4115121938800,4115122171200,4115122576400,4115131779000,4115132793200
read,4115801007100,4115801009400,4115801012400,4115890669800,4115890687200,4115891186300,4115891203600
read,4116469194700,4116469196200,4116469198000,4116564436800,4116564444000,4116565130800,4116565143800
read,4117241717400,4117241719400,4117241722600,4117332155300,4117332162000,4117333252100,4117333269700
read,4117930602300,4117930616200,4117930618900,4118014552100,4118014558700,4118014899600,4118014915300
read,4118668683200,4118668685200,4118668687800,4118814305100,4118814310800,4118814678100,4118814687400
read,4119396735400,4119396736900,4119396738900,4119507844100,4119507850700,4119508385100,4119508394200
read,4120072652700,4120072654000,4120072655200,4120162240500,4120162246300,4120162703500,4120162727700
read,4120756583600,4120756585100,4120756586600,4120833538200,4120833543700,4120833897800,4120833906300
read,4121406098600,4121406099900,4121406101700,4121490013800,4121490019800,4121490808900,4121490817900
read,4122103452100,4122103453400,4122103454900,4122186742900,4122186749000,4122187383200,4122187395700
read,4122681605500,4122681606900,4122681608300,4122751748100,4122751753500,4122752561900,4122752573600
read,4123240398800,4123240400200,4123240401900,4123304639600,4123304644100,4123304850400,4123304857400
read,4123783250200,4123783251700,4123783253200,4123848023500,4123848027900,4123848261100,4123848268300
read,4124288262500,4124288263700,4124288264800,4124357610600,4124357615200,4124357850100,4124357856800
read,4124838201500,4124838202600,4124838203700,4124907407800,4124907419800,4124908096600,4124908106600
read,4125386414700,4125386415900,4125386417100,4125445558900,4125445572400,4125445973900,4125445984500
read,4125924449000,4125924452100,4125924455400,4126011527400,4126011565400,4126011849300,4126011893000
write,4126012842300,4126012848100,4126012864500,4126012854700,4126012861400,4126013655900,4126013663700
read,4126509049700,4126509050900,4126509052000,4126587018600,4126587024100,4126587942200,4126587952500
read,4127122779400,4127122780900,4127122782400,4127195891600,4127195901700,4127196467700,4127196476000
read,4127754963200,4127754964500,4127754965900,4127832472900,4127832477800,4127833150700,4127833158100
read,4128394743500,4128394744700,4128394745900,4128466797800,4128466803500,4128467943300,4128467954800
read,4128981775600,4128981776900,4128981777900,4129062142100,4129062147900,4129063915700,4129063927000
read,4129642619300,4129642622700,4129642625800,4129720883800,4129720888600,4129721398400,4129721407700
read,4130263696800,4130263698500,4130263700000,4130334353700,4130334358700,4130335059900,4130335071400
read,4130917018700,4130917020200,4130917021700,4131004859900,4131004865900,4131005277500,4131005285300
read,4131564506500,4131564508000,4131564509500,4131653446600,4131653451400,4131653835900,4131653843300
read,4132227239800,4132227241300,4132227242900,4132304018700,4132304024300,4132304697800,4132304709700
read,4132861860900,4132861862200,4132861863500,4132941443300,4132941448900,4132941700800,4132941710000
read,4133482067400,4133482068800,4133482070300,4133563720300,4133563725800,4133564403500,4133564411900
read,4134099538300,4134099539800,4134099541300,4134191303400,4134191308200,4134191570400,4134191577400
read,4134758331000,4134758332600,4134758334000,4134845667400,4134845686800,4134846216000,4134846226100
read,4135435715000,4135435716300,4135435717300,4135514676500,4135514682000,4135515688400,4135515699700
read,4136021778300,4136021779500,4136021780600,4136081451200,4136081456000,4136082488700,4136082511700
read,4136611421500,4136611422700,4136611423800,4136693634500,4136693640800,4136693979900,4136693994400
read,4137240266900,4137240268400,4137240269900,4137330329500,4137330334200,4137331081000,4137331087200
read,4137864078600,4137864080000,4137864081300,4137933056200,4137933060300,4137933275900,4137933284700
write,4138212222300,4138212228800,4138212236600,4138212269700,4138212284800,4138213096600,4138213104200
read,4138506214700,4138506216200,4138506217700,4138583969500,4138583979000,4138584353900,4138584372300
read,4139111446300,4139111447400,4139111448500,4139182272400,4139182278800,4139183313400,4139183327500
read,4139740125900,4139740127300,4139740128800,4139812928500,4139812934700,4139813400100,4139813411300
read,4140352016000,4140352017600,4140352019100,4140420067500,4140420080500,4140420377700,4140420385100
read,4140917495800,4140917497300,4140917498800,4141000701500,4141000707500,4141001162500,4141001187600
read,4141539654300,4141539656000,4141539657500,4141625253200,4141625259200,4141625693800,4141625705400
read,4142157723400,4142157724800,4142157726300,4142229697800,4142229702800,4142230053800,4142230061600
read,4142771030700,4142771032300,4142771033800,4142848604200,4142848621600,4142848902700,4142848910000
read,4143344471200,4143344472600,4143344474100,4143427389400,4143427396400,4143427775400,4143427790600
read,4143978496500,4143978497800,4143978499200,4144064484200,4144064504600,4144065338100,4144065349600
read,4144635639300,4144635640800,4144635642400,4144727886100,4144727890700,4144728157900,4144728165400
read,4145285950100,4145285951400,4145285952800,4145366699800,4145366705600,4145367669900,4145367681700
read,4145906327800,4145906329000,4145906330100,4145985893700,4145985898100,4145986455400,4145986467200
read,4146516110700,4146516112200,4146516113800,4146594989800,4146594995000,4146595495300,4146595506100
read,4147158014200,4147158015500,4147158016600,4147230062800,4147230154400,4147231379400,4147231401400
read,4147787860400,4147787862100,4147787863500,4147867157000,4147867161600,4147867889400,4147867901000
read,4148417352500,4148417354000,4148417355300,4148493609400,4148493615700,4148493948700,4148493957100
read,4149064699000,4149064700400,4149064701500,4149139435600,4149139440200,4149139988100,4149140010900
read,4149684319600,4149684321200,4149684322500,4149764927100,4149764933000,4149765481600,4149765491600
write,4150303973100,4150303979800,4150304002600,4150303991300,4150303998100,4150304774300,4150304782500
read,4150309726100,4150309727500,4150309729000,4150391348600,4150391354900,4150392015600,4150392028900
read,4150939058100,4150939059400,4150939060800,4151014492000,4151014496500,4151014730000,4151014737300
read,4151570375900,4151570377500,4151570379100,4151651036000,4151651041800,4151652332600,4151652342300
read,4152205526600,4152205528200,4152205529900,4152286918800,4152286924100,4152287882100,4152287892400
read,4152808609700,4152808611100,4152808612600,4152886372800,4152886380000,4152886765600,4152886774300
read,4153406131600,4153406132900,4153406134000,4153489136600,4153489154400,4153489546000,4153489558600
read,4154012454600,4154012456000,4154012457500,4154093041200,4154093061300,4154093507800,4154093516400
read,4154609855600,4154609857000,4154609858500,4154692653400,4154692659100,4154693751900,4154693763700
read,4155226406200,4155226407300,4155226408200,4155293085100,4155293089500,4155293616300,4155293624300
read,4155774187300,4155774188900,4155774190600,4155861274900,4155861280000,4155861802300,4155861811500
read,4156376866800,4156376868200,4156376869900,4156441947000,4156441952500,4156442735700,4156442746200
read,4156982007400,4156982009000,4156982010700,4157059975300,4157059981400,4157060346600,4157060355300
read,4157619854000,4157619855600,4157619857300,4157697699300,4157697705700,4157698048700,4157698062100
read,4158292950500,4158292952100,4158292953800,4158386114200,4158386120500,4158386824100,4158386850700
read,4158930175900,4158930177400,4158930179000,4159007876000,4159007881700,4159008459600,4159008469200
read,4159573020300,4159573021600,4159573022700,4159661988600,4159661998800,4159662254100,4159662261300
read,4160232703000,4160232704600,4160232706300,4160318781300,4160318787200,4160319880600,4160319893700
read,4160909054400,4160909055700,4160909056800,4160989578600,4160989585200,4160990017000,4160990031200
read,4161594539500,4161594541200,4161594542800,4161677752400,4161677758300,4161678260300,4161678280000
read,4162236367100,4162236368600,4162236370300,4162299181600,4162299187600,4162299583900,4162299592300
write,4162498886200,4162498892600,4162498908100,4162498899900,4162498904700,4162499680500,4162499690100
