Kind,ReceivedTime,ParsedTime,EnqueuedTime,DequeuedTime,AskedTime,RepliedTime,RespondedTime
write,1532621361407,1532621389307,1532621411507,1532621493507,1532621546607,1532646000307,1532646081907
read,1532655340607,1532655358007,1532655379507,1532655546507,1532655588207,1532657390707,1532658215907
write,1532754297707,1532754308307,1532754326807,1532754337107,1532754355507,1532754809107,1532754828507
read,1532951910007,1532951912907,1532951915507,1532956653707,1532956669407,1532957696907,1532957712607
write,1532960622207,1532960626407,1532960635107,1532960718007,1532960728807,1532969375007,1532969385107
read,1533097936907,1533097938507,1533097939807,1533099708307,1533099718007,1533100238907,1533100256607
write,1533127960407,1533127963107,1533127970307,1533127978307,1533127984807,1533132869607,1533132890907
read,1533281891907,1533281893707,1533281901507,1533281912807,1533281923907,1533283061107,1533283071407
write,1533307762007,1533307766207,1533307775107,1533307786507,1533307801407,1533308991807,1533309001407
write,1533449760907,1533449807507,1533449815507,1533450051807,1533450069007,1533450691307,1533450701307
read,1533450958407,1533450960307,1533450969107,1533450964107,1533450970907,1533451352307,1533451369007
read,1533587881707,1533587883407,1533587884807,1533588402407,1533588407407,1533589481107,1533589489407
write,1533589974107,1533589976607,1533589983807,1533589990407,1533589996407,1533596964007,1533596974007
read,1533776689507,1533776690907,1533776692607,1533776841907,1533776851107,1533777106107,1533777114007
write,1533801206707,1533801209207,1533801216907,1533801261107,1533801272307,1533801669507,1533801678607
write,1533932616507,1533932619307,1533932627607,1533932647807,1533932658507,1533932871607,1533932881807
read,1533941547207,1533941548707,1533941579807,1533941559007,1533941566907,1533941992407,1533941998707
write,1534073892007,1534073894307,1534073901907,1534073911107,1534073919807,1534074427807,1534074437807
read,1534094664907,1534094666407,1534094674907,1534094684307,1534094694907,1534095322107,1534095330607
write,1534285450207,1534285452607,1534285461107,1534285488607,1534285498907,1534286690407,1534286698707
read,1534300925507,1534300927107,1534300928407,1534305213507,1534305220907,1534306274507,1534306282007
write,1534377480407,1534377483007,1534377490907,1534377498407,1534377506407,1534379709707,1534379719007
read,1534403751307,1534403753307,1534403755707,1534404631407,1534404637107,1534405064107,1534405071307
write,1534497428507,1534497430707,1534497446207,1534497439007,1534497442807,1534498214407,1534498225207
read,1534519425407,1534519427007,1534519433807,1534519443407,1534519451807,1534519869207,1534519873907
write,1534586650807,1534586653007,1534586668807,1534586661407,1534586665307,1534587581307,1534587591407
read,1534621425507,1534621427007,1534621428307,1534621468307,1534621475607,1534622056807,1534622062407
write,1534729097207,1534729099607,1534729124707,1534729110307,1534729120307,1534729537707,1534729552007
read,1534762447607,1534762449007,1534762450307,1534762473807,1534762479707,1534762979007,1534762989907
write,1534797556507,1534797558907,1534797576707,1534797568307,1534797572507,1534809244107,1534809249907
read,1534878935207,1534878936807,1534878938007,1534879535907,1534879544407,1534880292307,1534880297207
write,1534952018207,1534952025407,1534952090407,1534952073207,1534952084807,1534952424107,1534952433407
read,1535001551807,1535001553307,1535001559907,1535001570107,1535001578007,1535002018207,1535002024807
write,1535096594107,1535096596307,1535096603207,1535096614307,1535096645507,1535100779807,1535100793707
read,1535174362407,1535174363507,1535174364507,1535177890607,1535177896707,1535178785407,1535178793507
write,1535231929107,1535231931007,1535231939307,1535231949407,1535231958607,1535232471707,1535232479007
read,1535310418907,1535310420307,1535310430107,1535310442007,1535310452407,1535310684507,1535310694307
write,1535395250707,1535395253107,1535395276807,1535395264107,1535395272507,1535396644907,1535396657607
read,1535477800507,1535477801907,1535477808807,1535477817707,1535477824507,1535478114407,1535478120207
write,1535534203907,1535534205907,1535534211707,1535534249107,1535534256907,1535534854107,1535534868407
read,1535603862807,1535603864007,1535603865107,1535606617807,1535606625307,1535615853607,1535615859007
write,1535652855507,1535652857607,1535652864007,1535652895207,1535652904507,1535660295907,1535660303807
read,1535741008107,1535741009807,1535741016207,1535741023307,1535741032507,1535741298907,1535741309107
write,1535778641607,1535778643707,1535778651607,1535783350107,1535783370007,1535854524107,1535854538107
read,1535933303107,1535933304307,1535933305607,1535937368107,1535937377607,1535941070007,1535941074807
write,1535951531007,1535951533507,1535951603007,1535951545507,1535951557507,1535951908507,1535951932107
read,1536076588907,1536076590307,1536076596207,1536076604807,1536076611807,1536077138807,1536077151307
write,1536095212407,1536095214407,1536095221107,1536095230507,1536095245007,1536095733507,1536095744107
read,1536180165807,1536180167007,1536180173107,1536180233407,1536180242507,1536187506107,1536187512707
write,1536190592307,1536190594307,1536190600807,1536190609307,1536190618607,1536191286307,1536191294107
